# Item:  0
# File:  C:\Users\rwiuf\Dropbox\DTU\34029 Fagprojekt\Report\Project-Graphene\VNL\PythonScripts\Lennard-Jones\Z2\SheetVib.hdf5
# Title: SheetVib.hdf5 - VibrationalMode_0
# Type:  VibrationalMode
+------------------------------------------------------------------------------+
| Vibrational Mode Report                                                      |
| ---------------------------------------------------------------------------- |
| K-point = [0.000100, 0.000100, 0.000000]   (fractional)                      |
+------------------------------------------------------------------------------+
  Mode index         Energy           Wavenumber
+------------------------------------------------------------------------------+
   Mode 293:        18.44 meV        148.74 cm^-1    (eigenmode available)
   Mode 294:        18.45 meV        148.77 cm^-1    (eigenmode available)
   Mode 295:        18.45 meV        148.80 cm^-1    (eigenmode available)
   Mode 296:        18.45 meV        148.82 cm^-1    (eigenmode available)
   Mode 297:        18.46 meV        148.89 cm^-1    (eigenmode available)
   Mode 298:        18.46 meV        148.91 cm^-1    (eigenmode available)
   Mode 299:        18.46 meV        148.93 cm^-1    (eigenmode available)
   Mode 300:        18.47 meV        148.94 cm^-1    (eigenmode available)
   Mode 301:        18.47 meV        148.94 cm^-1    (eigenmode available)
   Mode 302:        18.47 meV        148.96 cm^-1    (eigenmode available)
   Mode 303:        18.60 meV        150.04 cm^-1    (eigenmode available)
   Mode 304:        18.62 meV        150.15 cm^-1    (eigenmode available)
   Mode 305:        18.64 meV        150.37 cm^-1    (eigenmode available)
   Mode 306:        18.68 meV        150.65 cm^-1    (eigenmode available)
   Mode 307:        18.70 meV        150.80 cm^-1    (eigenmode available)
   Mode 308:        18.70 meV        150.85 cm^-1    (eigenmode available)
   Mode 309:        18.91 meV        152.48 cm^-1    (eigenmode available)
   Mode 310:        18.92 meV        152.60 cm^-1    (eigenmode available)
   Mode 311:        18.93 meV        152.64 cm^-1    (eigenmode available)
   Mode 312:        18.93 meV        152.69 cm^-1    (eigenmode available)
   Mode 313:        18.95 meV        152.82 cm^-1    (eigenmode available)
   Mode 314:        18.99 meV        153.12 cm^-1    (eigenmode available)
   Mode 315:        18.99 meV        153.19 cm^-1    (eigenmode available)
   Mode 316:        19.00 meV        153.25 cm^-1    (eigenmode available)
   Mode 317:        19.02 meV        153.41 cm^-1    (eigenmode available)
   Mode 318:        19.03 meV        153.48 cm^-1    (eigenmode available)
   Mode 319:        19.03 meV        153.49 cm^-1    (eigenmode available)
   Mode 320:        19.05 meV        153.64 cm^-1    (eigenmode available)
   Mode 321:        19.33 meV        155.89 cm^-1    (eigenmode available)
   Mode 322:        19.45 meV        156.89 cm^-1    (eigenmode available)
   Mode 323:        19.47 meV        157.01 cm^-1    (eigenmode available)
   Mode 324:        19.58 meV        157.96 cm^-1    (eigenmode available)
   Mode 325:        19.59 meV        158.04 cm^-1    (eigenmode available)
   Mode 326:        19.61 meV        158.20 cm^-1    (eigenmode available)
   Mode 327:        19.82 meV        159.88 cm^-1    (eigenmode available)
   Mode 328:        19.83 meV        159.94 cm^-1    (eigenmode available)
   Mode 329:        19.86 meV        160.19 cm^-1    (eigenmode available)
   Mode 330:        19.88 meV        160.34 cm^-1    (eigenmode available)
   Mode 331:        19.88 meV        160.35 cm^-1    (eigenmode available)
   Mode 332:        19.88 meV        160.37 cm^-1    (eigenmode available)
   Mode 333:        19.89 meV        160.38 cm^-1    (eigenmode available)
   Mode 334:        19.89 meV        160.44 cm^-1    (eigenmode available)
   Mode 335:        19.90 meV        160.47 cm^-1    (eigenmode available)
   Mode 336:        19.90 meV        160.48 cm^-1    (eigenmode available)
   Mode 337:        19.91 meV        160.60 cm^-1    (eigenmode available)
   Mode 338:        19.91 meV        160.61 cm^-1    (eigenmode available)
   Mode 339:        19.92 meV        160.67 cm^-1    (eigenmode available)
   Mode 340:        19.92 meV        160.68 cm^-1    (eigenmode available)
   Mode 341:        19.92 meV        160.70 cm^-1    (eigenmode available)
   Mode 342:        20.02 meV        161.47 cm^-1    (eigenmode available)
   Mode 343:        20.03 meV        161.57 cm^-1    (eigenmode available)
   Mode 344:        20.06 meV        161.83 cm^-1    (eigenmode available)
   Mode 345:        20.39 meV        164.44 cm^-1    (eigenmode available)
   Mode 346:        20.41 meV        164.63 cm^-1    (eigenmode available)
   Mode 347:        20.43 meV        164.75 cm^-1    (eigenmode available)
   Mode 348:        20.44 meV        164.88 cm^-1    (eigenmode available)
   Mode 349:        20.44 meV        164.89 cm^-1    (eigenmode available)
   Mode 350:        20.44 meV        164.89 cm^-1    (eigenmode available)
   Mode 351:        20.45 meV        164.92 cm^-1    (eigenmode available)
   Mode 352:        20.45 meV        164.93 cm^-1    (eigenmode available)
   Mode 353:        20.45 meV        164.97 cm^-1    (eigenmode available)
   Mode 354:        20.47 meV        165.08 cm^-1    (eigenmode available)
   Mode 355:        20.48 meV        165.22 cm^-1    (eigenmode available)
   Mode 356:        20.52 meV        165.47 cm^-1    (eigenmode available)
   Mode 357:        20.64 meV        166.50 cm^-1    (eigenmode available)
   Mode 358:        20.65 meV        166.59 cm^-1    (eigenmode available)
   Mode 359:        20.65 meV        166.59 cm^-1    (eigenmode available)
   Mode 360:        20.70 meV        166.92 cm^-1    (eigenmode available)
   Mode 361:        20.70 meV        166.95 cm^-1    (eigenmode available)
   Mode 362:        20.71 meV        167.03 cm^-1    (eigenmode available)
   Mode 363:        20.71 meV        167.05 cm^-1    (eigenmode available)
   Mode 364:        20.72 meV        167.14 cm^-1    (eigenmode available)
   Mode 365:        20.78 meV        167.57 cm^-1    (eigenmode available)
   Mode 366:        20.78 meV        167.61 cm^-1    (eigenmode available)
   Mode 367:        20.81 meV        167.83 cm^-1    (eigenmode available)
   Mode 368:        20.81 meV        167.87 cm^-1    (eigenmode available)
   Mode 369:        20.84 meV        168.10 cm^-1    (eigenmode available)
   Mode 370:        20.85 meV        168.15 cm^-1    (eigenmode available)
   Mode 371:        20.85 meV        168.20 cm^-1    (eigenmode available)
   Mode 372:        20.86 meV        168.23 cm^-1    (eigenmode available)
   Mode 373:        20.86 meV        168.24 cm^-1    (eigenmode available)
   Mode 374:        20.87 meV        168.29 cm^-1    (eigenmode available)
   Mode 375:        21.22 meV        171.17 cm^-1    (eigenmode available)
   Mode 376:        21.24 meV        171.35 cm^-1    (eigenmode available)
   Mode 377:        21.27 meV        171.58 cm^-1    (eigenmode available)
   Mode 378:        21.28 meV        171.63 cm^-1    (eigenmode available)
   Mode 379:        21.28 meV        171.67 cm^-1    (eigenmode available)
